archive,archive_type,annotation_source,task_path,raw_task_name,media_name,canonical_task_id,participant_id,participant_number,camera_view,subset,task_status,job_statuses,start_frame,stop_frame,frame_count,width,height,media_size_bytes,declared_label_count,tag_count,standalone_shape_count,track_count,track_keyframe_count,rotated_keyframe_count,outside_keyframe_count,tag_labels,track_labels,shape_types,event_frames,schema_fingerprint
Sharmilan.zip,project_backup,Sharmilan,task_12,P51_LL,P51_LL.MP4,P51_LL,P51,51,LL,,annotation,annotation,0,581,582,,,34951198,14,5,0,11,215,81,10,Gel applied;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=280;first_paddle_taken=348;paddles_firmly_on_chest=452;paddles_removed_after_shock=524;second_paddle_taken=367,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_13,P51_LS,P51_LS.mp4,P51_LS,P51,51,LS,,annotation,annotation,0,732,733,,,37355171,14,7,0,10,135,0,6,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=337;both_paddle_buttons_pressed=553;first_paddle_taken=457;paddles_firmly_on_chest=533;paddles_removed_after_shock=624;second_paddle_taken=476;shock_delivered_on_screen=557,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
Sharmilan.zip,project_backup,Sharmilan,task_14,P51_T,P51_T.MOV,P51_T,P51,51,T,,annotation,annotation,0,724,725,1080,1920,47280013,14,6,0,7,74,27,4,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=355;both_paddle_buttons_pressed=568;first_paddle_taken=488;paddles_firmly_on_chest=551;paddles_removed_after_shock=648;second_paddle_taken=497,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_0,P52_LL,P52_LL.MP4,P52_LL,P52,52,LL,Train,annotation,annotation,0,389,390,,,23506986,14,7,0,4,75,0,3,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,"Gel applied=150;both_paddle_buttons_pressed=314;first_paddle_taken=221,225;paddles_firmly_on_chest=310;second_paddle_taken=277,282",Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_1,P52_LS,P52_LS.mp4,P52_LS,P52,52,LS,Train,annotation,annotation,0,495,496,,,25428946,14,7,0,9,71,0,5,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=179;both_paddle_buttons_pressed=374;first_paddle_taken=274;paddles_firmly_on_chest=360;paddles_removed_after_shock=393;second_paddle_taken=340;shock_delivered_on_screen=371,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_2,P52_T,P52_T.MOV,P52_T,P52,52,T,Train,annotation,annotation,0,470,471,1080,1920,30231013,14,6,0,8,38,0,7,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,Gel applied=195;both_paddle_buttons_pressed=377;first_paddle_taken=299;paddles_firmly_on_chest=391;paddles_removed_after_shock=409;second_paddle_taken=360,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_3,P53_LL,P53_LL.MP4,P53_LL,P53,53,LL,Train,annotation,annotation,0,520,521,,,31414859,14,5,0,4,56,0,3,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock,learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=249;both_paddle_buttons_pressed=423;first_paddle_taken=332;paddles_firmly_on_chest=422;paddles_removed_after_shock=467,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_4,P53_LS,P53_LS.mp4,P53_LS,P53,53,LS,Train,annotation,annotation,0,681,682,,,34668671,14,7,0,8,83,0,5,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=283;both_paddle_buttons_pressed=503;first_paddle_taken=384;paddles_firmly_on_chest=481;paddles_removed_after_shock=540;second_paddle_taken=473;shock_delivered_on_screen=514,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_5,P53_T,P53_T.MOV,P53_T,P53,53,T,Train,annotation,annotation,0,617,618,1080,1920,39696015,14,5,0,6,50,0,5,both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,both_paddle_buttons_pressed=518;first_paddle_taken=442;paddles_firmly_on_chest=498;paddles_removed_after_shock=553;second_paddle_taken=485,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_6,P54_LL,P54_LL.MP4,P54_LL,P54,54,LL,Train,annotation,annotation,0,503,504,,,30217836,14,2,0,4,60,0,3,Gel applied;first_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=243;first_paddle_taken=341,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_7,P54_LS,P54_LS.mp4,P54_LS,P54,54,LS,Train,annotation,annotation,0,627,628,,,32107491,14,5,0,8,55,0,4,Gel applied;both_paddle_buttons_pressed;paddles_firmly_on_chest;paddles_removed_after_shock;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=287;both_paddle_buttons_pressed=516;paddles_firmly_on_chest=501;paddles_removed_after_shock=542;shock_delivered_on_screen=522,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_8,P54_T,P54_T.MOV,P54_T,P54,54,T,Train,annotation,annotation,0,614,615,1080,1920,39392968,14,5,0,4,46,0,3,both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,both_paddle_buttons_pressed=521;first_paddle_taken=417;paddles_firmly_on_chest=514;paddles_removed_after_shock=551;second_paddle_taken=497,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_9,P55_LL,P55_LL.MP4,P55_LL,P55,55,LL,Train,annotation,annotation,0,479,480,,,28777717,14,6,0,4,69,0,3,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=211;both_paddle_buttons_pressed=338;first_paddle_taken=286;paddles_firmly_on_chest=320;paddles_removed_after_shock=358;second_paddle_taken=303,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_10,P55_LS,P55_LS.mp4,P55_LS,P55,55,LS,Train,annotation,annotation,0,539,540,,,27353711,14,7,0,7,58,0,3,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=250;both_paddle_buttons_pressed=404;first_paddle_taken=341;paddles_firmly_on_chest=389;paddles_removed_after_shock=428;second_paddle_taken=372;shock_delivered_on_screen=411,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_11,P55_T,P55_T.MOV,P55_T,P55,55,T,Train,annotation,annotation,0,580,581,1080,1920,37401402,14,5,0,7,48,0,5,both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,both_paddle_buttons_pressed=424;first_paddle_taken=374;paddles_firmly_on_chest=404;paddles_removed_after_shock=447;second_paddle_taken=392,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_12,P56_LL,P56_LL.MP4,P56_LL,P56,56,LL,Train,annotation,annotation,0,478,479,,,28811626,14,3,0,4,54,0,3,Gel applied;first_paddle_taken;paddles_removed_after_shock,apical_placement_zone;learner_hand;paddle_apical;paddle_sternal,polygon;rectangle,Gel applied=229;first_paddle_taken=307;paddles_removed_after_shock=399,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_13,P56_LS,P56_LS.mp4,P56_LS,P56,56,LS,Train,annotation,annotation,0,561,562,,,28577062,14,7,0,9,66,0,5,Gel applied;both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken;shock_delivered_on_screen,apical_placement_zone;defibrillator_screen;learner_hand;paddle_apical;paddle_sternal;shock_symbol;sternal_placement_zone,polygon;rectangle,Gel applied=252;both_paddle_buttons_pressed=436;first_paddle_taken=349;paddles_firmly_on_chest=426;paddles_removed_after_shock=460;second_paddle_taken=414;shock_delivered_on_screen=444,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
sujeevan.zip,project_backup,sujeevan,task_14,P56_T,P56_T.MOV,P56_T,P56,56,T,Train,annotation,annotation,0,567,568,1080,1920,36372123,14,5,0,5,46,0,4,both_paddle_buttons_pressed;first_paddle_taken;paddles_firmly_on_chest;paddles_removed_after_shock;second_paddle_taken,learner_hand;paddle_apical;paddle_sternal;sternal_placement_zone,polygon;rectangle,both_paddle_buttons_pressed=470;first_paddle_taken=383;paddles_firmly_on_chest=464;paddles_removed_after_shock=493;second_paddle_taken=442,Gel applied:tag|apical_placement_zone:any|both_paddle_buttons_pressed:tag|defibrillator_screen:any|first_paddle_taken:tag|learner_hand:any|paddle_apical:any|paddle_sternal:any|paddles_firmly_on_chest:tag|paddles_removed_after_shock:tag|second_paddle_taken:tag|shock_delivered_on_screen:tag|shock_symbol:any|sternal_placement_zone:any
